"Muzeum Powstania Warszawskiego", 4945
"ORZYCKA", 4942
"ROLANDA", 4938
"KLASYKÓW", 4937
"3 MAJA", 4926
"HARFOWA", 4925
"pl. Grunwaldzki", 4911
"INSTYTUT LOTNICTWA", 4894
"WARSZAWA URSUS PŁN.", 4893
"POGODNA", 4886
"URSUS-NIEDŹWIADEK", 4877
"ZACHĘTA", 4872
"WYBRZEŻE HELSKIE", 4868
"LIMANOWSKIEGO", 4860
"PL. KASZTELAŃSKI", 4855
"MYSZKOWSKA", 4847
"Chełmska", 4821
"MARMUROWA", 4794
"OS. ISKRA", 4778
"Grzymały-Sokołowskiego", 4775
"KOŃSKI JAR", 4760
"REZEDOWA", 4759
"PKP PRUSZKÓW", 4759
"Hala Mirowska", 4749
"ŁAZIENKI KRÓLEWSKIE", 4749
"MODLIN LOTNISKO", 4749
"LEGIA-STADION", 4745
"KONWIKTORSKA", 4745
"WOJNICKA", 4716
"HERBSTA", 4713
"ŚWIDERSKA", 4705
"REMBERTÓW-AKADEMIA", 4687
"MIĘDZYLESIE", 4681
"MOST SIEKIERKOWSKI", 4668
"Rakowiecka", 4661
"PAROWCOWA", 4650
"RUMIANKOWA", 4617
"Hoża", 4603
"OS. NOWY MOKOTÓW", 4599
"Wilanów", 4569
"OS. DERBY VI", 4560
"TARGÓWEK", 4559
"Sielce", 4556
"STAWY", 4555
"Wola-Ratusz", 4554
"Radiowa", 4541
"SÓJKI", 4540
"OGRODY DZIAŁKOWE KAWĘCZYN", 4532
"OŚ KRÓLEWSKA", 4526
"ZIELONA", 4522
"PL. GRZYBOWSKI", 4483
"Postępu", 4472
"ZIELENIECKA", 4464
"KAKOWSKIEGO", 4461
"OS. STASZICA/PĘTLA", 4458
"SKOROCHÓD-MAJEWSKIEGO", 4453
"HOŁUBCOWA", 4449
"BARTŁOMIEJA", 4445
"PŁASKOWICKIEJ", 4443
"ŁAGIEWNICKA", 4418
"Rozbrat", 4410
"PL. TEATRALNY", 4399
"Metro Świętokrzyska", 4369
"JANÓWEK", 4348
"OKNICKA", 4345
"JEZIORKO CZERNIAKOWSKIE", 4344
"PIECHURÓW", 4334
"MALINOWSKIEGO", 4332
"FRANCUSKA", 4330
